METRO_ID	Metropolitan areas	Year	CO2_PC	ENTROPY_1000M	EQU_HOU_DISP_INC	GDP_PC	GINI_INC	GREEN_AREA_PC	LABOUR_PRODUCTIVITY	PCT_INTENSITY	POP_DENS	SPRAWL	UNEMP_R	Country
IT007	Florence	2002				46021.0		519.9	112690.4	0.5	405.79		4.25	IT
IT007	Florence	2003				45810.9		518.31	107786.65	0.64	407.03		3.89	IT
IT007	Florence	2004				45545.46		516.71	105829.66	0.47	408.29		4.94	IT
IT007	Florence	2005	5.46			45507.65		515.11	104260.47	0.62	409.56		4.6	IT
IT007	Florence	2006				46684.8		513.5	106498.42	0.72	410.84	3.47	4.43	IT
IT007	Florence	2007				46792.17		511.89	107372.12	0.54	412.14		3.56	IT
IT007	Florence	2008	5.0			46989.43		510.26	105243.01	0.81	413.45		4.45	IT
IT007	Florence	2009				45000.57		508.63	102331.09		414.78		4.98	IT
IT007	Florence	2010				44815.39		506.99	103199.51		416.12		4.71	IT
IT007	Florence	2011				45151.49		505.34	104336.45		417.48		5.9	IT
IT007	Florence	2012				43991.83		503.69	101581.31		418.85	20.7	6.97	IT
IT008	Bari	2000	3.29			27005.88		0.76	81104.75	0.06	747.28		14.67	IT
IT008	Bari	2001				27487.3		0.76	81720.13	0.08	749.02		12.09	IT
IT008	Bari	2002				26910.13		0.76	78832.53	0.1	750.78		11.44	IT
IT008	Bari	2003				26414.69		0.76	77615.43	0.14	752.55		11.28	IT
IT008	Bari	2004				26308.74		0.75	78414.86	0.13	754.34		14.62	IT
IT008	Bari	2005	3.31			26032.11		0.75	79785.19	0.23	756.15		13.74	IT
IT008	Bari	2006				26938.16		0.75	80712.5	0.27	757.97	2.97	11.72	IT
IT008	Bari	2007				27110.91		0.75	78408.89	0.38	759.81		8.78	IT
IT008	Bari	2008	3.16			26794.73		0.75	77316.65	0.35	761.67		9.74	IT
IT008	Bari	2009				25389.83		0.74	76220.92		763.55		10.87	IT
IT008	Bari	2010				25520.35		0.74	76819.47		765.45		11.11	IT
IT008	Bari	2011				25446.87		0.74	77433.94		767.36		12.15	IT
IT008	Bari	2012				24705.65		0.74	75228.81		769.3	12.8	16.0	IT
IT009	Bologna	2000	7.17			50336.0		199.52	112715.51	1.16	345.58		3.15	IT
IT009	Bologna	2001				49454.78		198.42	113297.76	1.25	347.48		3.32	IT
IT009	Bologna	2002				48895.47		197.32	110421.45	1.33	349.42		2.79	IT
IT009	Bologna	2003				48213.52		196.22	108449.2	1.42	351.38		2.28	IT
IT009	Bologna	2004				48292.55		195.11	107734.06	1.42	353.38		2.96	IT
IT009	Bologna	2005	7.02			48457.91		194.0	107949.85	1.5	355.4		2.84	IT
IT009	Bologna	2006				50185.95		192.88	106735.93	1.81	357.46	-0.05	2.95	IT
IT009	Bologna	2007				49743.8		191.76	108095.44	2.17	359.55		2.44	IT
IT009	Bologna	2008	6.41			48327.75		190.64	104227.54	1.55	361.67		2.17	IT
IT009	Bologna	2009				45632.73		189.51	101185.82		363.83		3.4	IT
IT009	Bologna	2010				48110.43		188.37	107295.58		366.02		4.91	IT
IT009	Bologna	2011				49338.5		187.24	109217.65		368.25		4.66	IT
IT009	Bologna	2012				47669.69		186.09	107941.6		370.51	8.9	6.84	IT
IT010	Catania	2000	5.08			23589.5		36.18	82891.37	0.11	1002.86		24.8	IT
IT010	Catania	2001				23661.9		36.13	83277.87	0.09	1004.37		23.04	IT
IT010	Catania	2002				23604.87		36.07	82057.99	0.11	1006.01		22.07	IT
IT010	Catania	2003				23910.04		36.01	81195.63	0.16	1007.76		22.03	IT
IT010	Catania	2004				23653.0		35.94	82386.12	0.18	1009.62		14.71	IT
IT010	Catania	2005	5.28			24305.22		35.87	81703.03	0.2	1011.61		15.24	IT
IT010	Catania	2006				24399.17		35.79	82268.98	0.2	1013.71	4.16	12.22	IT
IT010	Catania	2007				24299.83		35.71	83595.0	0.19	1015.94		11.53	IT
IT010	Catania	2008	4.84			24443.14		35.63	83171.8	0.23	1018.3		11.97	IT
IT010	Catania	2009				23135.11		35.55	80006.52		1020.79		11.24	IT
IT010	Catania	2010				22787.22		35.45	80184.75		1023.4		11.91	IT
IT010	Catania	2011				22210.93		35.36	78648.27		1026.15		12.4	IT
IT010	Catania	2012				21400.5		35.26	76865.8		1029.04	15.2	16.39	IT
IT011	Venice	2000	29.05			40381.93		1.2	96432.74	0.4	491.23		4.92	IT
IT011	Venice	2001				40220.07		1.2	92962.55	0.33	491.75		5.1	IT
IT011	Venice	2002				39496.13		1.2	93403.45	0.4	492.3		4.49	IT
IT011	Venice	2003				39853.3		1.2	93775.5	0.43	492.87		3.99	IT
IT011	Venice	2004				40645.63		1.2	96660.0	0.71	493.46		4.99	IT
IT011	Venice	2005	25.66			40830.43		1.2	95717.16	0.43	494.09		4.39	IT
IT011	Venice	2006				42447.81		1.2	100063.39	0.74	494.74	1.49	5.01	IT
IT011	Venice	2007				42472.67		1.19	101439.87	0.63	495.41		3.05	IT
IT011	Venice	2008	24.81			40366.43		1.19	94751.51	0.49	496.11		3.52	IT
IT011	Venice	2009				38675.02		1.19	93428.36		496.84		5.42	IT
IT011	Venice	2010				38843.48		1.19	94253.38		497.6		6.44	IT
IT011	Venice	2011				39047.75		1.19	94728.08		498.38		5.31	IT
IT011	Venice	2012				37818.02		1.18	92780.16		499.19	10.0	8.43	IT
ITA	Italy	2000	7.38			35037.8			92360.23	0.32	192.89		10.6	IT
ITA	Italy	2001				35635.69			92412.44	0.36	193.02		9.4	IT
ITA	Italy	2002				35708.23			91541.48	0.39	193.1		9.08	IT
ITA	Italy	2003				35673.24			91620.63	0.42	193.59		8.84	IT
ITA	Italy	2004				36007.74			92578.2	0.46	194.83		8.0	IT
ITA	Italy	2005	7.67			36111.72			93272.49	0.51	196.11		7.73	IT
ITA	Italy	2006				36716.08			93678.16	0.57	196.75		6.78	IT
ITA	Italy	2007				37155.24			94491.1	0.57	197.29		6.08	IT
ITA	Italy	2008	7.15			36496.17			92705.82	0.54	198.75		6.72	IT
ITA	Italy	2009				34292.39			89135.98		199.92		7.75	IT
ITA	Italy	2010				34767.28			91352.13		200.57		8.36	IT
ITA	Italy	2011				34868.48			91598.29		201.16		8.36	IT
ITA	Italy	2012				33885.63			89187.72		201.26	6.0	10.65	IT
ITA	Italy	2013				33147.74			89156.65		202.25		12.15	IT
JP003	Sapporo	2001				28431.22		175.58	59298.2	0.56	968.52		5.82	JP
JP003	Sapporo	2002				28416.32		174.56	60344.39	0.75	974.19		6.06	JP
JP003	Sapporo	2003				28793.93		173.54	61210.49	1.25	979.94		6.54	JP
JP003	Sapporo	2004				29545.97		172.51	62952.76	1.66	985.76		5.77	JP
JP003	Sapporo	2005	5.61			29321.33		171.48	61964.99	1.69	991.66		5.33	JP
JP003	Sapporo	2006				29235.38		171.06	62299.35	1.57	994.13		5.4	JP
JP003	Sapporo	2007				29337.07		170.63	62026.54	1.5	996.65		5.11	JP
JP003	Sapporo	2008	5.2			28841.99		170.19	60968.7	1.49	999.2		4.96	JP
JP003	Sapporo	2009				29044.8		169.75	61723.2		1001.81		5.31	JP
JP003	Sapporo	2010				29866.5		169.3	63350.42		1004.45		5.15	JP
JP003	Sapporo	2011				30376.13		168.55	65085.18		1008.91		5.14	JP
JP003	Sapporo	2012				30484.21		167.8	65376.29		1013.43		5.2	JP
JP013	Sendai	2001				29668.2		25.53	59893.8	0.75	922.82		5.64	JP
JP013	Sendai	2002				29369.16		25.44	59822.69	0.82	925.96		6.3	JP
JP013	Sendai	2003				29715.31		25.35	61080.85	1.37	929.14		6.28	JP
JP013	Sendai	2004				29996.08		25.26	61742.49	1.8	932.37		5.6	JP
JP013	Sendai	2005	5.6			30253.82		25.18	62037.74	1.84	935.65		5.03	JP
JP013	Sendai	2006				30839.09		25.1	63163.42	1.71	938.53		4.95	JP
JP013	Sendai	2007				30397.32		25.02	62352.74	1.5	941.48		4.81	JP
JP013	Sendai	2008	5.18			29447.28		24.94	60447.36	1.45	944.48		4.9	JP
JP013	Sendai	2009				29091.71		24.86	60133.33		947.53		6.27	JP
JP013	Sendai	2010				30026.55		24.78	62230.75		950.64		5.82	JP
JP013	Sendai	2011				29852.55		24.69	62342.86		953.99		5.63	JP
JP013	Sendai	2012				32806.3		24.6	68920.49		957.39		4.77	JP
JP015	Niigata	2001				30424.44		161.62	58815.18	0.39	681.8		4.13	JP
JP015	Niigata	2002				30397.29		161.62	59767.48	0.47	681.81		4.36	JP
JP015	Niigata	2003				30870.21		161.62	60966.2	1.03	681.83		4.39	JP
JP015	Niigata	2004				31743.44		161.61	62416.19	1.51	681.85		4.02	JP
JP015	Niigata	2005	4.19			32376.64		161.61	63588.71	1.59	681.88		3.66	JP
JP015	Niigata	2006				32709.35		161.91	64402.66	1.42	680.61		3.61	JP
JP015	Niigata	2007				32855.44		162.21	65124.21	1.33	679.35		3.65	JP
JP015	Niigata	2008	3.79			32040.39		162.51	63945.06	1.28	678.1		3.69	JP
JP015	Niigata	2009				31379.89		162.8	63120.09		676.86		4.51	JP
JP015	Niigata	2010				32759.5		163.1	65920.21		675.63		4.38	JP
JP015	Niigata	2011				33984.02		163.24	68572.69		675.04		4.01	JP
JP015	Niigata	2012				33979.9		163.38	68995.05		674.46		3.65	JP
JP020	Toyama	2001				33811.72		332.03	63801.46	0.73	346.95		3.58	JP
JP020	Toyama	2002				34486.63		331.8	65855.12	0.92	347.19		3.78	JP
JP020	Toyama	2003				35906.64		331.57	68807.91	1.24	347.43		3.8	JP
JP020	Toyama	2004				36469.69		331.34	69298.42	1.74	347.67		3.46	JP
JP020	Toyama	2005	17.34			36634.42		331.11	68912.97	1.81	347.92		3.12	JP
JP020	Toyama	2006				36689.2		331.2	68781.87	1.71	347.82		2.96	JP
JP020	Toyama	2007				37122.94		331.3	71166.9	1.96	347.72		3.03	JP
JP020	Toyama	2008	17.54			35755.1		331.39	70141.73	1.87	347.62		3.11	JP
JP020	Toyama	2009				33267.51		331.48	65748.08		347.52		3.98	JP
JP020	Toyama	2010				35734.72		331.57	70264.06		347.43		3.81	JP
JP020	Toyama	2011				37229.4		331.49	72249.69		347.52		3.27	JP
JP020	Toyama	2012				37118.31		331.4	73034.35		347.61		2.98	JP
JP021	Nagano	2001				30948.04		246.46	56188.72	0.49	444.68		2.87	JP
JP021	Nagano	2002				30502.82		246.8	56690.83	0.62	444.06		3.65	JP
JP021	Nagano	2003				30706.87		247.13	57908.84	1.08	443.45		3.55	JP
JP021	Nagano	2004				31598.14		247.47	60169.72	1.58	442.85		3.1	JP
JP021	Nagano	2005	5.18			32349.35		247.81	61296.65	1.65	442.25		3.17	JP
JP021	Nagano	2006				32456.62		248.79	61038.25	1.5	440.51		3.0	JP
JP021	Nagano	2007				32966.39		249.77	62227.65	1.42	438.78		2.78	JP
JP021	Nagano	2008	4.66			32179.48		250.75	61295.79	1.4	437.06		2.98	JP
JP021	Nagano	2009				31070.67		251.73	59788.3		435.36		4.1	JP
JP021	Nagano	2010				32145.4		252.72	62055.31		433.66		3.88	JP
JP021	Nagano	2011				32816.08		253.37	63640.84		432.54		3.49	JP
JP021	Nagano	2012				33068.99		254.02	65083.65		431.43		3.37	JP
JP023	Kanazawa	2001				33521.47		130.04	63361.75	0.55	566.2		3.7	JP
JP023	Kanazawa	2002				32930.08		129.86	62771.71	0.87	566.98		3.89	JP
JP023	Kanazawa	2003				32921.1		129.68	62986.03	1.34	567.77		3.91	JP
JP023	Kanazawa	2004				33475.71		129.5	63974.61	1.67	568.57		3.45	JP
JP023	Kanazawa	2005	4.58			33678.69		129.31	64292.24	1.83	569.38		3.15	JP
JP023	Kanazawa	2006				34436.86		128.85	65897.21	1.65	571.41		3.16	JP
JP023	Kanazawa	2007				35216.88		128.39	67667.64	1.49	573.46		3.17	JP
JP023	Kanazawa	2008	4.1			34341.62		127.93	66155.33	1.52	575.52		3.18	JP
JP023	Kanazawa	2009				32302.93		127.47	62911.55		577.6		4.3	JP
JP023	Kanazawa	2010				33411.8		127.01	65141.13		579.71		4.31	JP
JP023	Kanazawa	2011				34122.53		126.68	66816.62		581.2		3.86	JP
JP023	Kanazawa	2012				34905.49		126.35	68652.86		582.72		3.57	JP
JP024	Utsunomiya	2001				31750.63		93.51	60631.55	0.74	781.7		4.19	JP
JP024	Utsunomiya	2002				32044.2		93.03	61790.85	0.98	785.7		4.58	JP
JP024	Utsunomiya	2003				32546.17		92.56	63014.03	1.48	789.74		4.59	JP
JP024	Utsunomiya	2004				33814.21		92.08	65548.76	1.87	793.8		4.06	JP
JP024	Utsunomiya	2005	5.63			34391.24		91.61	66622.97	1.93	797.9		3.79	JP
JP024	Utsunomiya	2006				35211.55		91.37	68080.39	2.28	799.95		3.61	JP
JP024	Utsunomiya	2007				35783.03		91.14	69253.88	2.56	802.03		3.35	JP
JP024	Utsunomiya	2008	5.07			34422.15		90.9	66947.4	1.98	804.12		3.81	JP
JP024	Utsunomiya	2009				33750.46		90.66	66225.9		806.24		4.74	JP
JP024	Utsunomiya	2010				35351.81		90.42	69720.44		808.38		4.68	JP
JP024	Utsunomiya	2011				35554.89		90.07	70421.95		811.57		4.25	JP
JP024	Utsunomiya	2012				35480.72		89.71	70580.69		814.78		3.72	JP
JP025	Maebashi	2001				30388.96		38.56	58315.33	0.7	824.55		4.09	JP
JP025	Maebashi	2002				30662.34		38.52	60319.4	1.16	825.3		4.55	JP
JP025	Maebashi	2003				31570.46		38.49	62344.09	1.34	826.07		4.65	JP
JP025	Maebashi	2004				31732.75		38.45	62419.45	1.73	826.87		4.01	JP
JP025	Maebashi	2005	7.88			31895.15		38.41	62497.81	1.85	827.69		3.55	JP
JP025	Maebashi	2006				32977.1		38.41	64383.44	1.79	827.78		3.27	JP
JP025	Maebashi	2007				34107.03		38.4	67062.94	1.68	827.89		2.93	JP
JP025	Maebashi	2008	7.39			32563.69		38.39	64810.89	1.49	828.03		3.53	JP
JP025	Maebashi	2009				31909.14		38.39	64623.35		828.2		4.7	JP
JP025	Maebashi	2010				33513.44		38.38	67908.49		828.39		4.71	JP
JP025	Maebashi	2011				34279.45		38.35	69491.12		828.97		4.16	JP
JP025	Maebashi	2012				34739.12		38.32	70385.72		829.57		3.41	JP
JP026	Mito	2001				30122.76		70.76	58430.78	0.96	904.18		4.23	JP
JP026	Mito	2002				31045.92		70.73	61374.5	0.67	904.66		4.62	JP
JP026	Mito	2003				31668.97		70.69	62853.7	1.34	905.14		4.7	JP
JP026	Mito	2004				31467.29		70.65	62286.89	1.7	905.63		4.2	JP
JP026	Mito	2005	4.94			32089.82		70.61	63226.72	1.88	906.12		3.94	JP
JP026	Mito	2006				33359.2		70.46	65562.74	1.85	908.11		3.69	JP
JP026	Mito	2007				34871.32		70.3	68913.92	1.7	910.13		3.47	JP
JP026	Mito	2008	4.42			33953.27		70.14	67569.26	1.95	912.17		3.93	JP
JP026	Mito	2009				32068.64		69.99	64448.86		914.23		4.83	JP
JP026	Mito	2010				34133.28		69.83	68817.68		916.32		4.78	JP
JP026	Mito	2011				35396.37		69.73	71736.08		917.64		4.44	JP
JP026	Mito	2012				36130.4		69.62	73511.48		918.96		3.89	JP
JP030	Tokyo	2001				39385.72		4.97	76552.06	1.45	3838.94		4.9	JP
JP030	Tokyo	2002				39401.61		4.94	76607.3	1.69	3861.39		5.33	JP
JP030	Tokyo	2003				40280.69		4.91	78523.92	1.86	3884.22		4.97	JP
JP030	Tokyo	2004				41483.01		4.88	81079.71	2.1	3907.42		4.62	JP
JP030	Tokyo	2005	7.41			42258.05		4.85	82742.58	2.35	3931.02		4.32	JP
JP030	Tokyo	2006				42970.96		4.82	83947.48	2.57	3958.07		3.93	JP
JP030	Tokyo	2007				43267.25		4.78	82660.16	2.71	3985.5		3.71	JP
JP030	Tokyo	2008	6.8			42220.0		4.75	80518.62	2.53	4013.3		3.76	JP
JP030	Tokyo	2009				40183.75		4.72	77582.48		4041.48		4.79	JP
JP030	Tokyo	2010				40944.96		4.68	79643.73		4070.06		5.15	JP
JP030	Tokyo	2011				41937.19		4.65	81723.92		4097.27		4.62	JP
JP030	Tokyo	2012				41635.91		4.62	81787.47		4124.86		4.41	JP
JP031	Kofu	2001				29131.87		37.23	54768.0	0.58	648.93		3.48	JP
JP031	Kofu	2002				29259.4		37.15	57392.14	0.78	650.17		4.03	JP
JP031	Kofu	2003				29671.68		37.08	58152.62	1.38	651.43		4.03	JP
JP031	Kofu	2004				30353.53		37.01	60107.48	1.75	652.7		3.66	JP
JP031	Kofu	2005	4.24			30773.54		36.94	60087.44	1.73	653.99		3.41	JP
JP031	Kofu	2006				31994.25		36.99	61318.45	1.67	653.11		2.96	JP
JP031	Kofu	2007				32472.42		37.04	62178.72	1.78	652.23		2.97	JP
JP031	Kofu	2008	3.87			31853.04		37.09	60813.76	1.67	651.37		3.39	JP
JP031	Kofu	2009				30240.63		37.14	58735.52		650.52		4.09	JP
JP031	Kofu	2010				33121.68		37.18	65484.38		649.68		4.39	JP
JP031	Kofu	2011				34081.17		37.17	68458.16		649.91		3.82	JP
JP031	Kofu	2012				33717.58		37.16	67393.08		650.16		3.38	JP
JP034	Nagoya	2001				35023.15		7.81	66526.68	0.64	1574.52		4.23	JP
JP034	Nagoya	2002				35854.72		7.78	69149.82	0.85	1580.54		4.07	JP
JP034	Nagoya	2003				36227.02		7.75	69847.14	1.39	1586.62		3.99	JP
JP034	Nagoya	2004				37365.81		7.72	71879.17	1.7	1592.76		3.48	JP
JP034	Nagoya	2005	9.37			38327.7		7.69	73431.14	1.86	1598.97		3.23	JP
JP034	Nagoya	2006				40063.91		7.67	76732.59	1.75	1603.92		2.75	JP
JP034	Nagoya	2007				40953.43		7.65	77546.78	1.72	1608.94		2.59	JP
JP034	Nagoya	2008	8.72			37336.46		7.62	70731.18	1.65	1614.02		2.9	JP
JP034	Nagoya	2009				35985.75		7.6	69982.71		1619.17		4.46	JP
JP034	Nagoya	2010				36426.26		7.57	71451.6		1624.38		4.17	JP
JP034	Nagoya	2011				37877.63		7.55	74514.81		1630.29		3.6	JP
JP034	Nagoya	2012				39643.42		7.52	78765.42		1636.27		3.59	JP
JP036	Numazu	2001				33861.38		31.94	63408.48	0.91	1100.91		3.89	JP
JP036	Numazu	2002				35192.82		31.91	66866.21	1.2	1101.85		3.95	JP
JP036	Numazu	2003				35562.14		31.89	67542.74	1.45	1102.81		3.81	JP
JP036	Numazu	2004				36355.3		31.86	68682.37	1.84	1103.81		3.32	JP
JP036	Numazu	2005	3.87			37836.17		31.83	70999.4	1.97	1104.82		3.12	JP
JP036	Numazu	2006				38863.63		31.87	72468.08	2.22	1103.44		2.77	JP
JP036	Numazu	2007				39236.56		31.91	73172.93	2.3	1102.08		2.59	JP
JP036	Numazu	2008	3.54			37882.21		31.95	71682.52	2.13	1100.75		2.96	JP
JP036	Numazu	2009				34891.92		31.98	67384.74		1099.45		4.11	JP
JP036	Numazu	2010				36716.1		32.02	71436.52		1098.17		3.9	JP
JP036	Numazu	2011				37515.79		32.02	73445.66		1098.12		3.59	JP
JP036	Numazu	2012				37677.3		32.02	73879.54		1098.09		3.35	JP
JP038	Osaka	2001				32289.1		11.07	67536.65	1.51	2438.91		6.51	JP
JP038	Osaka	2002				32198.23		11.06	67885.96	1.78	2441.56		7.0	JP
JP038	Osaka	2003				32543.13		11.05	69525.2	1.93	2444.34		6.81	JP
JP038	Osaka	2004				33302.72		11.03	70838.73	2.48	2447.25		5.74	JP
JP038	Osaka	2005	7.58			33561.7		11.02	70954.48	2.6	2450.3		5.33	JP
JP038	Osaka	2006				34225.8		11.01	72280.27	2.72	2452.55		5.06	JP
JP038	Osaka	2007				34791.52		11.0	73359.09	2.74	2454.91		4.6	JP
JP038	Osaka	2008	7.06			34223.33		10.99	72384.21	2.59	2457.37		4.67	JP
JP038	Osaka	2009				32617.79		10.98	69839.65		2459.94		5.85	JP
JP038	Osaka	2010				33693.06		10.96	72569.62		2462.63		6.08	JP
JP038	Osaka	2011				34439.02		10.95	73907.79		2465.87		4.88	JP
JP038	Osaka	2012				34516.87		10.94	74205.07		2469.23		5.02	JP
JP039	Shizuoka	2001				33861.38		12.65	63408.44	0.63	637.44		3.89	JP
JP039	Shizuoka	2002				35192.82		12.75	66866.5	0.72	632.43		3.95	JP
JP039	Shizuoka	2003				35562.14		12.85	67542.91	1.14	627.45		3.81	JP
JP039	Shizuoka	2004				36355.3		12.96	68682.49	1.74	622.51		3.32	JP
JP039	Shizuoka	2005	3.96			37836.17		13.06	70999.0	1.75	617.61		3.12	JP
JP039	Shizuoka	2006				38863.63		13.01	72467.94	1.76	619.9		2.77	JP
JP039	Shizuoka	2007				39236.56		12.96	73172.91	1.75	622.24		2.59	JP
JP039	Shizuoka	2008	3.54			37882.21		12.91	71682.44	1.46	624.65		2.96	JP
JP039	Shizuoka	2009				34891.92		12.86	67384.87		627.11		4.11	JP
JP039	Shizuoka	2010				36716.1		12.81	71436.26		629.63		3.9	JP
JP039	Shizuoka	2011				37515.79		12.83	73445.88		628.43		3.59	JP
JP039	Shizuoka	2012				37677.3		12.86	73879.42		627.24		3.35	JP
JP040	Anjo	2001				37285.39		0.93	70535.04	0.59	2426.05		4.42	JP
JP040	Anjo	2002				38300.25		0.92	73470.82	0.73	2456.07		4.03	JP
JP040	Anjo	2003				38532.34		0.91	73877.01	1.42	2486.49		3.98	JP
JP040	Anjo	2004				40012.73		0.9	76701.39	1.64	2517.3		3.54	JP
JP040	Anjo	2005	20.15			41136.51		0.89	78742.3	1.72	2548.52		3.37	JP
JP040	Anjo	2006				43009.18		0.88	82542.76	1.82	2567.16		2.82	JP
JP040	Anjo	2007				44094.91		0.88	83403.11	1.73	2585.95		2.72	JP
JP040	Anjo	2008	20.03			39545.94		0.87	74444.44	1.61	2604.91		2.86	JP
JP040	Anjo	2009				38131.5		0.86	73694.54		2624.04		4.55	JP
JP040	Anjo	2010				38329.79		0.86	74789.7		2643.34		4.33	JP
JP040	Anjo	2011				40055.24		0.85	78277.68		2669.49		3.57	JP
JP040	Anjo	2012				42268.21		0.84	83696.32		2695.91		3.67	JP
JP042	Yokkaichi	2001				29903.77		28.26	57491.44	1.11	1262.62		3.97	JP
JP042	Yokkaichi	2002				30624.78		28.14	61678.43	1.26	1267.83		4.15	JP
JP042	Yokkaichi	2003				31719.0		28.02	65003.75	1.47	1273.08		4.11	JP
JP042	Yokkaichi	2004				33449.45		27.91	66930.44	1.75	1278.38		3.42	JP
JP042	Yokkaichi	2005	20.9			34296.58		27.79	67047.63	1.88	1283.72		3.05	JP
JP042	Yokkaichi	2006				36339.85		27.65	71614.07	2.12	1290.24		2.67	JP
JP042	Yokkaichi	2007				37934.11		27.51	74652.62	1.98	1296.86		2.47	JP
JP042	Yokkaichi	2008	20.63			34696.74		27.37	69216.24	1.84	1303.58		2.92	JP
JP042	Yokkaichi	2009				33945.07		27.23	70036.9		1310.4		4.36	JP
JP042	Yokkaichi	2010				35691.36		27.08	73308.34		1317.33		4.04	JP
JP042	Yokkaichi	2011				35010.43		26.95	71365.9		1323.65		3.5	JP
JP042	Yokkaichi	2012				36488.94		26.82	74311.09		1330.04		3.19	JP
JP046	Himeji	2001				28657.17		26.42	60932.15	1.21	811.39		6.31	JP
JP046	Himeji	2002				28508.25		26.42	61214.91	1.37	811.34		6.76	JP
JP046	Himeji	2003				28586.15		26.42	61732.78	1.42	811.31		6.42	JP
JP046	Himeji	2004				29251.09		26.42	63115.96	1.87	811.29		5.48	JP
JP046	Himeji	2005	21.27			29214.71		26.42	62769.91	1.97	811.28		4.97	JP
JP046	Himeji	2006				30212.73		26.43	64556.41	2.09	810.86		4.63	JP
JP046	Himeji	2007				29978.87		26.45	63634.94	2.01	810.45		4.05	JP
JP046	Himeji	2008	21.42			29629.44		26.46	62319.63	1.78	810.05		4.15	JP
JP046	Himeji	2009				28037.36		26.47	59960.84		809.67		5.19	JP
JP046	Himeji	2010				29722.53		26.49	64728.68		809.31		5.31	JP
JP046	Himeji	2011				29930.87		26.49	65573.35		809.16		4.63	JP
JP046	Himeji	2012				30069.92		26.49	65452.73		809.03		4.63	JP
JP047	Toyohashi	2001				37285.39		31.62	70534.94	0.52	781.52		4.42	JP
JP047	Toyohashi	2002				38300.25		31.51	73470.56	0.7	784.36		4.03	JP
JP047	Toyohashi	2003				38532.34		31.4	73877.17	1.21	787.23		3.98	JP
JP047	Toyohashi	2004				40012.73		31.28	76701.49	1.64	790.11		3.54	JP
JP047	Toyohashi	2005	5.05			41136.51		31.17	78742.05	1.86	793.01		3.37	JP
JP047	Toyohashi	2006				43009.18		31.14	82542.77	1.94	793.61		2.82	JP
JP047	Toyohashi	2007				44094.91		31.12	83403.42	2.1	794.22		2.72	JP
JP047	Toyohashi	2008	4.6			39545.94		31.09	74444.53	1.71	794.84		2.86	JP
JP047	Toyohashi	2009				38131.5		31.07	73694.6		795.46		4.55	JP
JP047	Toyohashi	2010				38329.79		31.05	74789.88		796.1		4.33	JP
JP047	Toyohashi	2011				40055.24		30.98	78277.67		797.91		3.57	JP
JP047	Toyohashi	2012				42268.21		30.9	83696.36		799.73		3.67	JP
JP048	Hamamatsu	2001				33861.38		21.38	63408.45	0.53	669.08		3.89	JP
JP048	Hamamatsu	2002				35192.82		21.28	66866.13	0.54	672.15		3.95	JP
JP048	Hamamatsu	2003				35562.14		21.19	67542.9	1.18	675.23		3.81	JP
JP048	Hamamatsu	2004				36355.3		21.09	68682.32	1.64	678.33		3.32	JP
JP048	Hamamatsu	2005	5.55			37836.17		20.99	70998.95	2.07	681.44		3.12	JP
JP048	Hamamatsu	2006				38863.63		21.02	72467.93	2.11	680.68		2.77	JP
JP048	Hamamatsu	2007				39236.56		21.04	73173.04	2.68	679.92		2.59	JP
JP048	Hamamatsu	2008	5.08			37882.21		21.06	71682.61	2.18	679.17		2.96	JP
JP048	Hamamatsu	2009				34891.92		21.09	67385.08		678.41		4.11	JP
JP048	Hamamatsu	2010				36716.1		21.11	71436.18		677.65		3.9	JP
JP048	Hamamatsu	2011				37515.79		21.07	73445.98		678.83		3.59	JP
JP048	Hamamatsu	2012				37677.3		21.04	73879.23		680.01		3.35	JP
JP050	Okayama	2001				31307.59		87.33	61479.39	0.44	780.44		4.47	JP
JP050	Okayama	2002				31431.91		86.95	62628.79	0.52	783.81		4.52	JP
JP050	Okayama	2003				31357.71		86.58	63018.66	1.06	787.21		4.44	JP
JP050	Okayama	2004				31288.74		86.2	63363.72	1.55	790.64		4.27	JP
JP050	Okayama	2005	5.9			32640.28		85.83	66271.53	1.63	794.11		3.79	JP
JP050	Okayama	2006				35090.67		85.65	71375.21	1.47	795.72		3.42	JP
JP050	Okayama	2007				34833.73		85.48	71207.01	1.37	797.35		3.44	JP
JP050	Okayama	2008	5.34			33311.86		85.3	68659.19	1.27	798.99		3.86	JP
JP050	Okayama	2009				31899.43		85.12	66089.59		800.65		4.57	JP
JP050	Okayama	2010				32544.48		84.95	67564.52		802.33		4.29	JP
JP050	Okayama	2011				34028.33		84.67	71216.48		804.98		3.72	JP
JP050	Okayama	2012				33346.41		84.39	70208.67		807.66		3.74	JP
JP051	Kurashiki	2001				31307.59		22.14	61479.03	0.54	1022.95		4.47	JP
